Temp,Analysis,ID,preparation,d13C,d13C_sd,d18O,d18O_sd,d18O_outlier,D47,D47_outlier,d47,D47_SD,Temp_SD,param49,param49_sd,type,Specimen
70.9,Kele15,SZ 2/2 travertine,NA,2.915,0.146,-20.509,0.406,FALSE,0.539,FALSE,-4.449,0.038,1,NA,NA,travertine,
70.9,Kele15,SZ 2/2 travertine,NA,2.863,0.146,-20.661,0.406,FALSE,0.462,FALSE,-4.728,0.038,1,NA,NA,travertine,
70.9,Kele15,SZ 2/2 travertine,NA,2.886,0.146,-20.594,0.406,FALSE,0.429,FALSE,-4.667,0.038,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.637,0.081,-21.93,0.142,FALSE,0.49,FALSE,-5.272,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.542,0.081,-22.081,0.142,FALSE,0.488,FALSE,-5.519,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.629,0.081,-21.963,0.142,FALSE,0.439,FALSE,-5.361,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.626,0.081,-21.913,0.142,FALSE,0.477,FALSE,-5.277,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.654,0.081,-21.946,0.142,FALSE,0.501,FALSE,-5.262,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.557,0.081,-22.073,0.142,FALSE,0.468,FALSE,-5.517,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.566,0.081,-22.074,0.142,FALSE,0.481,FALSE,-5.497,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.643,0.081,-21.905,0.142,FALSE,0.434,FALSE,-5.293,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.58,0.081,-22.002,0.142,FALSE,0.486,FALSE,-5.385,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.652,0.081,-21.952,0.142,FALSE,0.475,FALSE,-5.297,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.651,0.081,-21.926,0.142,FALSE,0.399,FALSE,-5.343,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.659,0.081,-21.935,0.142,FALSE,0.487,FALSE,-5.261,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.572,0.081,-22.048,0.142,FALSE,0.399,FALSE,-5.544,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.717,0.081,-21.844,0.142,FALSE,0.471,FALSE,-5.127,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.674,0.081,-21.835,0.142,FALSE,0.386,FALSE,-5.238,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.621,0.081,-21.957,0.142,FALSE,0.468,FALSE,-5.338,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.6,0.081,-21.925,0.142,FALSE,0.473,FALSE,-5.322,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.659,0.081,-21.931,0.142,FALSE,0.428,FALSE,-5.313,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.586,0.081,-22.008,0.142,FALSE,0.509,FALSE,-5.387,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.606,0.081,-22.022,0.142,FALSE,0.439,FALSE,-5.447,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.638,0.081,-21.921,0.142,FALSE,0.421,FALSE,-5.329,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.573,0.081,-22.077,0.142,FALSE,0.456,FALSE,-5.52,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.628,0.081,-21.931,0.142,FALSE,0.501,FALSE,-5.273,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.643,0.081,-21.969,0.142,FALSE,0.466,FALSE,-5.332,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.541,0.081,-22.102,0.142,FALSE,0.424,FALSE,-5.607,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.637,0.081,-21.936,0.142,FALSE,0.419,FALSE,-5.348,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.648,0.081,-21.954,0.142,FALSE,0.424,FALSE,-5.409,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.538,0.081,-22.181,0.142,FALSE,0.439,FALSE,-5.732,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.615,0.081,-21.985,0.142,FALSE,0.518,FALSE,-5.378,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.649,0.081,-21.947,0.142,FALSE,0.483,FALSE,-5.341,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.565,0.081,-22.155,0.142,FALSE,0.457,FALSE,-5.663,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.64,0.081,-22.015,0.142,FALSE,0.417,FALSE,-5.487,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.599,0.081,-22.073,0.142,FALSE,0.429,FALSE,-5.574,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.613,0.081,-22.05,0.142,FALSE,0.46,FALSE,-5.505,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.664,0.081,-21.94,0.142,FALSE,0.494,FALSE,-5.309,0.024,1,NA,NA,travertine,
79.2,Kele15,Kor 13/0 travertine,NA,3.565,0.081,-22.111,0.142,FALSE,0.484,FALSE,-5.592,0.024,1,NA,NA,travertine,
80,Kluge15,JOHN_HT_80C,NA,1.025,0.094,-15.352,0.338,FALSE,0.51,FALSE,0.916,0.039,2,NA,NA,precipitated inorganic,
80,Kluge15,JOHN_HT_80C,NA,1.001,0.094,-15.47,0.338,FALSE,0.463,FALSE,-0.032,0.039,2,NA,NA,precipitated inorganic,
80,Kluge15,JOHN_HT_80C,NA,1.092,0.094,-15.104,0.338,FALSE,0.513,FALSE,2.384,0.039,2,NA,NA,precipitated inorganic,
80,Kluge15,JOHN_HT_80C,NA,1.126,0.094,-15.115,0.338,FALSE,0.488,FALSE,2.343,0.039,2,NA,NA,precipitated inorganic,
80,Kluge15,JOHN_HT_80C,NA,1.122,0.094,-15.081,0.338,FALSE,0.504,FALSE,2.39,0.039,2,NA,NA,precipitated inorganic,
80,Kluge15,JOHN_HT_80C,NA,1.116,0.094,-15.076,0.338,FALSE,0.464,FALSE,2.31,0.039,2,NA,NA,precipitated inorganic,
80,Kluge15,JOHN_HT_80C,NA,1.116,0.094,-15.094,0.338,FALSE,0.485,FALSE,2.308,0.039,2,NA,NA,precipitated inorganic,
80,Kluge15,JOHN_HT_80C,NA,1.124,0.094,-15.167,0.338,FALSE,0.464,FALSE,2.142,0.039,2,NA,NA,precipitated inorganic,
80,Kluge15,JOHN_HT_80C,NA,1.087,0.094,-15.131,0.338,FALSE,0.49,FALSE,1.953,0.039,2,NA,NA,precipitated inorganic,
91,Kluge15,"10, 90C- Nosalt",NA,-31.201,0.094,-20.657,0.338,FALSE,0.473,FALSE,-34.973,0.037,0.5,NA,NA,precipitated inorganic,
91,Kluge15,"10, 90C- Nosalt",NA,-31.198,0.094,-20.54,0.338,FALSE,0.425,FALSE,-34.901,0.037,0.5,NA,NA,precipitated inorganic,
850,Muller17,Bilin 1,NA,3.24,0.066,-8.33,0.128,FALSE,0.104,FALSE,8.49,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.23,0.066,-8.34,0.128,FALSE,0.142,FALSE,8.51,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.24,0.066,-8.37,0.128,FALSE,0.125,FALSE,8.5,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.13,0.066,-8.3,0.128,FALSE,0.101,FALSE,8.43,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.23,0.066,-8.37,0.128,FALSE,0.113,FALSE,8.49,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.19,0.066,-8.4,0.128,FALSE,0.107,FALSE,8.4,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.23,0.066,-8.34,0.128,FALSE,0.128,FALSE,8.54,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.22,0.066,-8.35,0.128,FALSE,0.124,FALSE,8.51,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.23,0.066,-8.32,0.128,FALSE,0.138,FALSE,8.58,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.25,0.066,-8.36,0.128,FALSE,0.1,FALSE,8.51,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.2,0.066,-8.35,0.128,FALSE,0.103,FALSE,8.34,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.23,0.066,-8.32,0.128,FALSE,0.136,FALSE,8.44,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.23,0.066,-8.37,0.128,FALSE,0.145,FALSE,8.35,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.2,0.066,-8.41,0.128,FALSE,0.162,FALSE,8.3,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.24,0.066,-8.33,0.128,FALSE,0.108,FALSE,8.4,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.25,0.066,-8.33,0.128,FALSE,0.095,FALSE,8.4,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.22,0.066,-8.39,0.128,FALSE,0.071,FALSE,8.29,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.21,0.066,-8.38,0.128,FALSE,0.131,FALSE,8.41,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.23,0.066,-8.39,0.128,FALSE,0.113,FALSE,8.39,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.21,0.066,-7.97,0.128,FALSE,0.1,FALSE,8.45,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.21,0.066,-7.98,0.128,FALSE,0.1,FALSE,8.43,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.2,0.066,-8.37,0.128,FALSE,0.105,FALSE,8.43,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 1,NA,3.23,0.066,-8.35,0.128,FALSE,0.088,FALSE,8.46,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 2,NA,-10.89,0.066,-5.53,0.128,FALSE,0.135,FALSE,-2.36,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 2,NA,-10.9,0.066,-5.58,0.128,FALSE,0.175,FALSE,-2.39,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 2,NA,-10.99,0.066,-5.64,0.128,FALSE,0.112,FALSE,-2.57,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 2,NA,-11.01,0.066,-5.71,0.128,FALSE,0.12,FALSE,-2.66,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 2,NA,-10.91,0.066,-5.62,0.128,FALSE,0.108,FALSE,-2.45,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 2,NA,-10.91,0.066,-5.58,0.128,FALSE,0.128,FALSE,-2.42,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 2,NA,-10.95,0.066,-5.61,0.128,FALSE,0.142,FALSE,-2.41,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 2,NA,-10.95,0.066,-5.41,0.128,FALSE,0.094,FALSE,-2.24,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 2,NA,-10.92,0.066,-5.17,0.128,FALSE,0.153,FALSE,-2.27,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 2,NA,-10.89,0.066,-5.18,0.128,FALSE,0.142,FALSE,-2.27,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 2,NA,-10.97,0.066,-5.61,0.128,FALSE,0.13,FALSE,-2.41,0.03,10,NA,NA,heated inorganic,
850,Muller17,Bilin 2,NA,-11.13,0.066,-5.66,0.128,FALSE,0.065,FALSE,-2.68,0.03,10,NA,NA,heated inorganic,
